ID,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Demo User,Free Trial User,Auto Renew,Country,User Type,Lead Platform,Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,ID_Count,Platform_Count,Activity_Type_Count,USD_Adjusted_Amount,Subscription Duration,Normalized Purchase Amount,Language_ARA,Language_CHI,Language_DAR,Language_DEU,Language_EBR,Language_ENG,Language_ESC,Language_ESP,Language_FAR,Language_FRA,Language_GLE,Language_GRK,Language_HEB,Language_HIN,Language_IND,Language_ITA,Language_JPN,Language_KIS,Language_KOR,Language_LAT,Language_NED,Language_PAS,Language_POL,Language_POR,Language_RUS,Language_SVE,Language_TGL,Language_TUR,Language_URD,Language_VIE
31091,Limited,INITIAL_PURCHASE,App,0,,3/30/20,3/30/21,No,No,On,Europe,Consumer,Web,Yes,Yes,8,0,0,0,0,4,1,4,,365,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31092,Limited,INITIAL_PURCHASE,Web,0,USD,10/24/18,4/26/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,24,0,0,0,0,6,1,3,0,184,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31095,Limited,INITIAL_PURCHASE,Web,0,USD,10/11/18,10/11/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0,1,0,1,0,365,-0.018506563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31096,Limited,RENEWAL,App,0,,3/24/20,2/11/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,4,0,0,0,0,5,1,3,,324,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31097,Limited,RENEWAL,Web,35.97,USD,7/16/19,7/16/20,No,No,On,Other,Other,Unknown,No,No,3,1,0,1,0,1,0,0,35.97,366,-0.018506444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31103,Limited,INITIAL_PURCHASE,Web,0,USD,3/24/19,6/24/19,No,No,Off,Other,Other,Unknown,No,No,3,1,0,1,0,1,0,0,0,92,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31106,Limited,INITIAL_PURCHASE,Web,70.09,USD,10/9/19,4/9/20,No,No,Off,Other,Other,Unknown,No,No,3,0,0,0,0,1,0,0,70.09,183,-0.018506331,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31108,Limited,RENEWAL,Web,35.97,USD,1/23/20,7/23/20,No,No,On,Other,Other,Unknown,No,No,13,1,0,1,0,1,0,0,35.97,182,-0.018506444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31109,Limited,INITIAL_PURCHASE,Web,0,USD,6/2/19,9/2/19,No,No,Off,Other,Other,Unknown,No,No,39,0,0,0,0,1,0,0,0,92,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31111,Limited,INITIAL_PURCHASE,App,0,,11/5/18,11/5/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,17,0,0,0,0,2,1,2,,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31112,Limited,RENEWAL,App,0,,3/29/19,12/29/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,15,0,0,0,0,3,1,3,,275,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31113,Limited,RENEWAL,App,0,,12/7/18,12/10/20,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,4,1,1,,734,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31114,Limited,INITIAL_PURCHASE,Web,0,USD,10/14/18,4/16/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,46,0,0,0,0,2,0,1,0,184,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31115,Limited,INITIAL_PURCHASE,Web,0,USD,2/2/19,5/2/19,No,No,On,Other,Other,Unknown,No,No,13,0,0,0,0,1,0,0,0,89,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31121,Limited,INITIAL_PURCHASE,Web,65.94,USD,8/26/19,2/26/20,No,No,On,Other,Other,Unknown,No,No,11,0,0,0,0,1,0,0,65.94,184,-0.018506345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31122,Lifetime,INITIAL_PURCHASE,Web,117.953,EUR,3/22/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,3,3,0,1,0,1,0,0,117.953,28774,-0.018506172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31123,Limited,INITIAL_PURCHASE,Web,0,USD,3/25/19,3/25/21,No,No,Off,Other,Other,Unknown,No,No,6,1,0,1,0,1,0,0,0,731,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31125,Limited,INITIAL_PURCHASE,Web,0,USD,5/19/19,8/19/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,35,0,0,0,0,2,0,1,0,92,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31129,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/23/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,2,0,2,0,1,0,0,199,28773,-0.018505903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31134,Limited,RENEWAL,App,0,,10/15/18,4/15/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,13,0,0,0,0,3,1,1,,182,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31140,Limited,RENEWAL,Web,35.97,USD,1/15/20,7/17/20,No,No,On,Other,Other,Unknown,No,No,11,6,0,2,0,1,0,0,35.97,184,-0.018506444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31145,Limited,INITIAL_PURCHASE,Web,0,USD,2/12/19,8/12/19,No,No,Off,Other,Other,Unknown,No,No,26,1,0,1,0,1,0,0,0,181,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31150,Limited,INITIAL_PURCHASE,Web,0,USD,6/10/19,6/10/20,No,No,Off,Other,Other,Unknown,No,No,1,1,0,1,0,1,0,0,0,366,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31152,Limited,INITIAL_PURCHASE,Web,0,USD,10/7/18,1/8/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,47,0,0,0,0,1,0,0,0,93,-0.018506563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31157,Limited,RENEWAL,App,0,,2/3/19,2/6/20,No,Yes,Off,Other,Consumer,App,Yes,Yes,2,2,0,1,0,1,1,1,,368,-0.018506563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31159,Limited,RENEWAL,Web,179,USD,4/10/19,4/10/21,No,No,On,US/Canada,Consumer,Web,No,Yes,4,3,0,1,0,3,0,1,179,731,-0.01850597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31161,Limited,INITIAL_PURCHASE,Web,72.14815,GBP,12/25/19,3/25/20,No,No,Off,Other,Other,Unknown,No,No,3,3,0,2,0,1,0,0,72.14815,91,-0.018506324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31163,Limited,RENEWAL,Web,35.97,USD,6/1/19,6/1/20,No,No,On,Other,Other,Unknown,No,No,3,0,0,0,0,1,0,0,35.97,366,-0.018506444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31164,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/2/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0,1,0,0,199,28794,-0.018505903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31166,Limited,INITIAL_PURCHASE,Web,0,USD,2/1/19,2/1/20,No,No,Off,Other,Other,Unknown,No,No,8,0,0,0,0,1,0,0,0,365,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31170,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/8/20,3/8/21,No,No,On,Other,Other,Unknown,No,No,10,7,0,1,0,1,0,0,95.88,365,-0.018506245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31171,Limited,INITIAL_PURCHASE,App,0,,3/25/20,2/25/21,Yes,No,On,Europe,Consumer,App,Yes,Yes,1,0,0,0,0,6,1,2,,337,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31172,Limited,INITIAL_PURCHASE,App,0,,2/8/19,5/7/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,15,0,0,0,0,1,0,0,,88,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31178,Limited,RENEWAL,App,0,,1/6/19,7/6/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,2,1,1,,547,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31181,Limited,INITIAL_PURCHASE,Web,0,USD,2/2/19,2/2/21,No,No,Off,Other,Other,Unknown,No,No,2,0,0,0,0,1,0,0,0,731,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31182,Lifetime,INITIAL_PURCHASE,Web,213.3877,EUR,3/17/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,3,1,0,1,0,1,0,0,213.3877,28779,-0.018505856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31184,Limited,RENEWAL,App,0,,2/5/19,6/28/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0,1,0,0,,509,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29296,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/30/20,7/7/20,Yes,Yes,On,US/Canada,Consumer,App,No,Yes,1,1,0,1,0,1,0,1,35.97,99,-0.018506444,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31187,Limited,INITIAL_PURCHASE,Web,0,USD,2/27/19,8/26/19,No,No,Off,Other,Other,Unknown,No,No,27,0,0,0,0,1,0,0,0,180,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31188,Limited,INITIAL_PURCHASE,App,0,,6/27/19,9/27/19,No,No,Off,Other,Other,Unknown,No,No,18,0,0,0,0,1,0,0,,92,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31189,Limited,INITIAL_PURCHASE,Web,38.4,USD,3/29/20,6/29/20,No,No,On,Other,Other,Unknown,No,No,2,0,0,0,0,1,0,0,38.4,92,-0.018506436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31191,Limited,INITIAL_PURCHASE,App,109990000,USD,3/24/20,3/24/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0,2,1,2,109990000,365,0.346236487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31196,Limited,INITIAL_PURCHASE,Web,0,USD,2/7/19,5/7/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,48,0,0,0,0,3,1,2,0,89,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31197,Limited,INITIAL_PURCHASE,App,0,,1/18/19,1/18/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,15,0,0,0,0,1,1,1,,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31198,Limited,INITIAL_PURCHASE,App,0,,1/22/19,1/22/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,15,0,0,0,0,1,0,0,,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31200,Limited,INITIAL_PURCHASE,Web,0,USD,5/22/19,8/22/19,No,No,Off,Other,Other,Unknown,No,No,42,0,0,0,0,1,0,0,0,92,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31202,Lifetime,INITIAL_PURCHASE,Web,189,USD,2/25/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,8,3,0,1,0,1,0,0,189,28800,-0.018505936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31205,Limited,INITIAL_PURCHASE,Web,42.03416,EUR,3/31/20,6/30/20,No,No,On,Other,Other,Unknown,No,No,2,0,0,0,0,1,0,0,42.03416,91,-0.018506424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31206,Lifetime,INITIAL_PURCHASE,Web,209.2,USD,3/13/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,1,0,1,0,1,0,0,209.2,28783,-0.018505869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31207,Limited,RENEWAL,App,0,,1/8/19,7/8/19,No,No,Off,Other,Other,Unknown,No,No,2,2,0,2,0,1,0,0,,181,-0.018506563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31208,Limited,RENEWAL,Web,79,USD,10/29/19,4/29/20,No,No,On,Other,Other,Unknown,No,No,4,3,0,2,0,1,0,0,79,183,-0.018506301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31210,Limited,INITIAL_PURCHASE,Web,102.35,USD,3/19/20,3/19/21,No,No,On,Other,Other,Unknown,No,No,6,0,0,0,0,1,0,0,102.35,365,-0.018506224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31211,Limited,INITIAL_PURCHASE,Web,0,USD,10/22/18,1/22/19,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,38,0,0,0,0,2,1,2,0,92,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31212,Limited,INITIAL_PURCHASE,Web,0,USD,6/13/19,6/13/20,No,No,On,Other,Other,Unknown,No,No,2,2,0,1,0,1,0,0,0,366,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31213,Limited,INITIAL_PURCHASE,Web,0,USD,10/30/18,1/30/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,33,0,0,0,0,1,0,0,0,92,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31214,Limited,INITIAL_PURCHASE,Web,0,USD,12/25/18,12/25/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,31,0,0,0,0,1,0,1,0,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31216,Limited,RENEWAL,App,0,,3/21/20,2/28/21,No,No,On,Other,Other,Unknown,No,No,1,0,0,0,0,1,0,0,,344,-0.018506563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31220,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/28/20,7/7/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,3,3,0,1,0,3,1,3,35.97,101,-0.018506444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31221,Limited,INITIAL_PURCHASE,Web,39,USD,7/17/19,10/20/19,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,50,0,0,0,0,2,0,1,39,95,-0.018506434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31223,Limited,INITIAL_PURCHASE,Web,14.947862,EUR,12/30/18,12/30/20,No,No,Off,Europe,Consumer,Web,Yes,Yes,18,0,0,0,0,1,0,0,14.947862,731,-0.018506514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31224,Limited,INITIAL_PURCHASE,Web,95.88,USD,2/3/20,2/3/21,No,No,Off,Other,Other,Unknown,No,No,1,1,0,1,0,1,0,0,95.88,366,-0.018506245,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31226,Limited,INITIAL_PURCHASE,Web,14.947862,EUR,1/31/19,1/31/20,No,No,On,Other,Other,Unknown,No,No,1,0,0,0,0,1,0,0,14.947862,365,-0.018506514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31233,Limited,INITIAL_PURCHASE,Web,0,USD,10/18/18,4/19/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,18,0,0,0,0,2,0,1,0,183,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31235,Limited,INITIAL_PURCHASE,Web,0,USD,6/20/19,9/20/19,No,No,Off,Other,Other,Unknown,No,No,17,0,0,0,0,1,0,0,0,92,-0.018506563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31236,Lifetime,INITIAL_PURCHASE,Web,212.43,USD,3/2/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,7,3,0,1,0,1,0,0,212.43,28794,-0.018505859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31238,Limited,RENEWAL,Web,79,USD,10/31/19,4/30/20,No,No,On,Other,Other,Unknown,No,No,5,5,0,2,0,1,0,0,79,182,-0.018506301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31239,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/29/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,2,0,0,0,0,1,0,0,199,28767,-0.018505903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31241,Limited,INITIAL_PURCHASE,Web,41.79,USD,12/2/19,3/2/20,No,No,Off,Other,Other,Unknown,No,No,14,0,0,0,0,1,0,0,41.79,91,-0.018506425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31242,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/27/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,5,0,0,0,0,1,0,0,199,28769,-0.018505903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31243,Lifetime,INITIAL_PURCHASE,Web,211.44,USD,3/26/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,2,1,0,1,0,1,0,0,211.44,28770,-0.018505862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31246,Limited,INITIAL_PURCHASE,Web,38.4,USD,3/31/20,6/30/20,No,No,On,Other,Other,Unknown,No,No,1,0,0,0,0,1,0,0,38.4,91,-0.018506436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31248,Limited,INITIAL_PURCHASE,Web,35.97,USD,10/22/19,1/22/20,No,No,Off,Other,Other,Unknown,No,No,4,0,0,0,0,1,0,0,35.97,92,-0.018506444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31249,Limited,INITIAL_PURCHASE,Web,0,USD,11/3/18,5/3/19,No,No,On,US/Canada,Consumer,Web,Yes,Yes,32,0,0,0,0,1,0,1,0,181,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31254,Lifetime,INITIAL_PURCHASE,Web,0,USD,12/15/18,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,1,1,0,1,0,1,1,1,0,29237,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31255,Limited,INITIAL_PURCHASE,Web,202.6647,EUR,10/29/19,4/29/20,No,No,On,Other,Other,Unknown,No,No,1,0,0,0,0,1,0,0,202.6647,183,-0.018505891,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31257,Limited,INITIAL_PURCHASE,Web,0,USD,11/25/18,2/25/19,No,No,Off,Other,Consumer,Web,Yes,Yes,17,0,0,0,0,1,0,0,0,92,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31260,Limited,INITIAL_PURCHASE,Web,0,USD,2/20/19,2/20/20,No,No,Off,Other,Other,Unknown,No,No,5,4,0,1,0,1,0,0,0,365,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31262,Lifetime,INITIAL_PURCHASE,Web,189,USD,2/20/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,11,6,0,2,0,1,0,0,189,28805,-0.018505936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31263,Limited,INITIAL_PURCHASE,App,0,,2/25/20,5/24/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0,2,1,2,,89,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31264,Lifetime,INITIAL_PURCHASE,Web,199,USD,2/20/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0,1,0,0,199,28805,-0.018505903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31267,Limited,INITIAL_PURCHASE,Web,0,USD,3/23/19,6/23/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0,1,0,1,0,92,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31268,Limited,INITIAL_PURCHASE,Web,97.44,USD,11/26/19,11/26/20,No,No,Off,Other,Other,Unknown,No,No,4,0,0,0,0,1,0,0,97.44,366,-0.01850624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31269,Limited,RENEWAL,App,0,,10/4/18,10/4/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,2,1,1,,731,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31271,Limited,INITIAL_PURCHASE,Web,0,USD,3/22/19,6/22/19,No,No,Off,Other,Other,Unknown,No,No,43,0,0,0,0,1,0,0,0,92,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31275,Limited,INITIAL_PURCHASE,Web,0,USD,4/10/19,4/10/21,No,No,Off,Other,Other,Unknown,No,No,1,0,0,0,0,1,0,0,0,731,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31276,Lifetime,INITIAL_PURCHASE,Web,209.2,USD,2/27/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0,1,0,0,209.2,28798,-0.018505869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31277,Limited,INITIAL_PURCHASE,Web,65.94,USD,10/17/19,4/17/20,No,No,On,Other,Other,Unknown,No,No,5,1,0,1,0,1,0,0,65.94,183,-0.018506345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31279,Lifetime,INITIAL_PURCHASE,App,0,,10/14/18,1/1/99,No,No,Off,Other,Other,Unknown,No,No,2,0,0,0,0,1,0,0,,29299,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31284,Limited,INITIAL_PURCHASE,Web,0,USD,5/19/19,11/19/19,No,No,Off,Other,Other,Unknown,No,No,52,1,0,1,0,1,0,0,0,184,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
